(country(USA))(buy(1301)) --> (buy(359)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1301)) --> (buy(360)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1301)) --> (buy(392)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1301)) --> (buy(521)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1301)) --> (buy(552)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1301)) --> (buy(569)), {C=0.0009512161978529692, S=0.0006808676198813345}
(country(USA))(buy(1301)) --> (buy(592)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1301)) --> (buy(595)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1301)) --> (buy(765)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1301)) --> (buy(881)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1301)) --> (buy(975)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1301)) --> (buy(1235)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1301)) --> (buy(1320)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1301)) --> (buy(1384)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1301)) --> (buy(1418)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1301)) --> (buy(1543)), {C=0.0006794401413235494, S=0.00048633401420095323}
