(country(USA))(buy(132)) --> (buy(6)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(132)) --> (buy(66)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(132)) --> (buy(72)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(132)) --> (buy(109)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(132)) --> (buy(136)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(132)) --> (buy(269)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(132)) --> (buy(348)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(132)) --> (buy(392)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(132)) --> (buy(588)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(132)) --> (buy(636)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(132)) --> (buy(648)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(132)) --> (buy(674)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(132)) --> (buy(1157)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(132)) --> (buy(1334)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(132)) --> (buy(1420)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(132)) --> (buy(1447)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(132)) --> (buy(1457)), {C=0.0006794401413235494, S=0.00048633401420095323}
