(country(USA))(buy(1211)) --> (buy(86)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1211)) --> (buy(159)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1211)) --> (buy(262)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1211)) --> (buy(539)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1211)) --> (buy(568)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1211)) --> (buy(717)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1211)) --> (buy(748)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1211)) --> (buy(961)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1211)) --> (buy(1061)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1211)) --> (buy(1174)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1211)) --> (buy(1205)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1211)) --> (buy(1288)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1211)) --> (buy(1448)), {C=0.0006794401413235494, S=0.00048633401420095323}
