(country(USA))(buy(403)) --> (buy(220)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(403)) --> (buy(328)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(403)) --> (buy(353)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(403)) --> (buy(447)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(403)) --> (buy(627)), {C=0.0009512161978529692, S=0.0006808676198813345}
(country(USA))(buy(403)) --> (buy(739)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(403)) --> (buy(937)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(403)) --> (buy(1013)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(403)) --> (buy(1046)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(403)) --> (buy(1166)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(403)) --> (buy(1173)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(403)) --> (buy(1319)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(403)) --> (buy(1329)), {C=0.0009512161978529692, S=0.0006808676198813345}
(country(USA))(buy(403)) --> (buy(1353)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(403)) --> (buy(1387)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(403)) --> (buy(1428)), {C=0.0006794401413235494, S=0.00048633401420095323}
