(country(USA))(buy(526)) --> (buy(44)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(526)) --> (buy(305)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(526)) --> (buy(378)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(526)) --> (buy(439)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(526)) --> (buy(482)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(526)) --> (buy(590)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(526)) --> (buy(643)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(526)) --> (buy(746)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(526)) --> (buy(759)), {C=0.0010871042261176792, S=0.0007781344227215252}
(country(USA))(buy(526)) --> (buy(769)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(526)) --> (buy(969)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(526)) --> (buy(1070)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(526)) --> (buy(1092)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(526)) --> (buy(1134)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(526)) --> (buy(1225)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(526)) --> (buy(1292)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(526)) --> (buy(1353)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(526)) --> (buy(1375)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(526)) --> (buy(1442)), {C=0.0006794401413235494, S=0.00048633401420095323}
