(country(USA))(buy(1373)) --> (buy(71)), {C=0.0009512161978529692, S=0.0006808676198813345}
(country(USA))(buy(1373)) --> (buy(75)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1373)) --> (buy(104)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1373)) --> (buy(231)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1373)) --> (buy(388)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1373)) --> (buy(448)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1373)) --> (buy(558)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1373)) --> (buy(670)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1373)) --> (buy(697)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1373)) --> (buy(896)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1373)) --> (buy(1073)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1373)) --> (buy(1431)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1373)) --> (buy(1491)), {C=0.0008153281695882593, S=0.0005836008170411438}
