(country(USA))(buy(962)) --> (buy(21)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(962)) --> (buy(153)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(962)) --> (buy(186)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(962)) --> (buy(446)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(962)) --> (buy(463)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(962)) --> (buy(635)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(962)) --> (buy(662)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(962)) --> (buy(679)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(962)) --> (buy(712)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(962)) --> (buy(918)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(962)) --> (buy(969)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(962)) --> (buy(1012)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(962)) --> (buy(1176)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(962)) --> (buy(1222)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(962)) --> (buy(1311)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(962)) --> (buy(1492)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(962)) --> (buy(1538)), {C=0.0006794401413235494, S=0.00048633401420095323}
