(country(USA))(buy(442)) --> (buy(62)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(442)) --> (buy(75)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(442)) --> (buy(109)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(442)) --> (buy(250)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(442)) --> (buy(302)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(442)) --> (buy(548)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(442)) --> (buy(609)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(442)) --> (buy(692)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(442)) --> (buy(731)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(442)) --> (buy(746)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(442)) --> (buy(768)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(442)) --> (buy(865)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(442)) --> (buy(914)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(442)) --> (buy(1187)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(442)) --> (buy(1284)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(442)) --> (buy(1368)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(442)) --> (buy(1467)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(442)) --> (buy(1528)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(442)) --> (buy(1534)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(442)) --> (buy(1550)), {C=0.0006794401413235494, S=0.00048633401420095323}
