(country(USA))(buy(589)) --> (buy(379)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(589)) --> (buy(439)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(589)) --> (buy(472)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(589)) --> (buy(559)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(589)) --> (buy(822)), {C=0.0010871042261176792, S=0.0007781344227215252}
(country(USA))(buy(589)) --> (buy(872)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(589)) --> (buy(925)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(589)) --> (buy(952)), {C=0.0009512161978529692, S=0.0006808676198813345}
(country(USA))(buy(589)) --> (buy(972)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(589)) --> (buy(1195)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(589)) --> (buy(1469)), {C=0.0006794401413235494, S=0.00048633401420095323}
