(country(USA))(buy(163)) --> (buy(180)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(163)) --> (buy(363)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(163)) --> (buy(369)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(163)) --> (buy(413)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(163)) --> (buy(496)), {C=0.0009512161978529692, S=0.0006808676198813345}
(country(USA))(buy(163)) --> (buy(912)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(163)) --> (buy(956)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(163)) --> (buy(1055)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(163)) --> (buy(1165)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(163)) --> (buy(1212)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(163)) --> (buy(1271)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(163)) --> (buy(1398)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(163)) --> (buy(1405)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(163)) --> (buy(1438)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(163)) --> (buy(1461)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(163)) --> (buy(1498)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(163)) --> (buy(1538)), {C=0.0006794401413235494, S=0.00048633401420095323}
