(country(USA))(buy(1162)) --> (buy(20)), {C=0.0009512161978529692, S=0.0006808676198813345}
(country(USA))(buy(1162)) --> (buy(120)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1162)) --> (buy(292)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1162)) --> (buy(337)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1162)) --> (buy(492)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1162)) --> (buy(684)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1162)) --> (buy(718)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1162)) --> (buy(829)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1162)) --> (buy(865)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1162)) --> (buy(880)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1162)) --> (buy(945)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1162)) --> (buy(1095)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1162)) --> (buy(1114)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1162)) --> (buy(1124)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1162)) --> (buy(1240)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1162)) --> (buy(1378)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1162)) --> (buy(1428)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1162)) --> (buy(1511)), {C=0.0006794401413235494, S=0.00048633401420095323}
