(country(USA))(buy(335)) --> (buy(119)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(335)) --> (buy(339)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(335)) --> (buy(357)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(335)) --> (buy(418)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(335)) --> (buy(441)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(335)) --> (buy(445)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(335)) --> (buy(485)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(335)) --> (buy(591)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(335)) --> (buy(756)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(335)) --> (buy(778)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(335)) --> (buy(984)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(335)) --> (buy(1007)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(335)) --> (buy(1028)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(335)) --> (buy(1275)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(335)) --> (buy(1285)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(335)) --> (buy(1371)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(335)) --> (buy(1387)), {C=0.0006794401413235494, S=0.00048633401420095323}
