(country(USA))(buy(584)) --> (buy(42)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(584)) --> (buy(477)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(584)) --> (buy(500)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(584)) --> (buy(634)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(584)) --> (buy(668)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(584)) --> (buy(768)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(584)) --> (buy(773)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(584)) --> (buy(840)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(584)) --> (buy(928)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(584)) --> (buy(1039)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(584)) --> (buy(1050)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(584)) --> (buy(1150)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(584)) --> (buy(1256)), {C=0.0006794401413235494, S=0.00048633401420095323}
