(country(USA))(buy(36)) --> (buy(227)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(36)) --> (buy(291)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(36)) --> (buy(506)), {C=0.0009512161978529692, S=0.0006808676198813345}
(country(USA))(buy(36)) --> (buy(535)), {C=0.0009512161978529692, S=0.0006808676198813345}
(country(USA))(buy(36)) --> (buy(536)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(36)) --> (buy(606)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(36)) --> (buy(639)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(36)) --> (buy(735)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(36)) --> (buy(812)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(36)) --> (buy(991)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(36)) --> (buy(1218)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(36)) --> (buy(1257)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(36)) --> (buy(1511)), {C=0.0006794401413235494, S=0.00048633401420095323}
