(country(USA))(buy(1421)) --> (buy(46)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1421)) --> (buy(306)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1421)) --> (buy(366)), {C=0.0009512161978529692, S=0.0006808676198813345}
(country(USA))(buy(1421)) --> (buy(464)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1421)) --> (buy(479)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1421)) --> (buy(518)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1421)) --> (buy(578)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1421)) --> (buy(630)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1421)) --> (buy(921)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1421)) --> (buy(1121)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1421)) --> (buy(1267)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1421)) --> (buy(1419)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1421)) --> (buy(1448)), {C=0.0006794401413235494, S=0.00048633401420095323}
