(country(USA))(buy(1276)) --> (buy(61)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1276)) --> (buy(201)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1276)) --> (buy(228)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1276)) --> (buy(250)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1276)) --> (buy(295)), {C=0.0009512161978529692, S=0.0006808676198813345}
(country(USA))(buy(1276)) --> (buy(311)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1276)) --> (buy(427)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1276)) --> (buy(721)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1276)) --> (buy(760)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1276)) --> (buy(1010)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1276)) --> (buy(1060)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1276)) --> (buy(1218)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1276)) --> (buy(1243)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1276)) --> (buy(1299)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1276)) --> (buy(1309)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1276)) --> (buy(1438)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1276)) --> (buy(1443)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1276)) --> (buy(1526)), {C=0.0006794401413235494, S=0.00048633401420095323}
