(country(USA))(buy(1177)) --> (buy(58)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1177)) --> (buy(65)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1177)) --> (buy(111)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1177)) --> (buy(172)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1177)) --> (buy(211)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1177)) --> (buy(214)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1177)) --> (buy(226)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1177)) --> (buy(391)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1177)) --> (buy(440)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1177)) --> (buy(441)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1177)) --> (buy(501)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1177)) --> (buy(505)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1177)) --> (buy(538)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1177)) --> (buy(574)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1177)) --> (buy(592)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1177)) --> (buy(601)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1177)) --> (buy(854)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1177)) --> (buy(931)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1177)) --> (buy(952)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1177)) --> (buy(1160)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1177)) --> (buy(1173)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1177)) --> (buy(1324)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1177)) --> (buy(1352)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1177)) --> (buy(1437)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1177)) --> (buy(1446)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1177)) --> (buy(1516)), {C=0.0006794401413235494, S=0.00048633401420095323}
