(country(USA))(buy(563)) --> (buy(19)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(563)) --> (buy(153)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(563)) --> (buy(330)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(563)) --> (buy(396)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(563)) --> (buy(427)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(563)) --> (buy(435)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(563)) --> (buy(448)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(563)) --> (buy(574)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(563)) --> (buy(613)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(563)) --> (buy(691)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(563)) --> (buy(845)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(563)) --> (buy(863)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(563)) --> (buy(946)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(563)) --> (buy(985)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(563)) --> (buy(1120)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(563)) --> (buy(1199)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(563)) --> (buy(1206)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(563)) --> (buy(1317)), {C=0.0009512161978529692, S=0.0006808676198813345}
(country(USA))(buy(563)) --> (buy(1379)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(563)) --> (buy(1445)), {C=0.0009512161978529692, S=0.0006808676198813345}
(country(USA))(buy(563)) --> (buy(1463)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(563)) --> (buy(1506)), {C=0.0009512161978529692, S=0.0006808676198813345}
