(country(USA))(buy(648)) --> (buy(132)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(648)) --> (buy(139)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(648)) --> (buy(359)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(648)) --> (buy(394)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(648)) --> (buy(421)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(648)) --> (buy(458)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(648)) --> (buy(481)), {C=0.0009512161978529692, S=0.0006808676198813345}
(country(USA))(buy(648)) --> (buy(997)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(648)) --> (buy(1030)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(648)) --> (buy(1182)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(648)) --> (buy(1257)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(648)) --> (buy(1341)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(648)) --> (buy(1435)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(648)) --> (buy(1507)), {C=0.0006794401413235494, S=0.00048633401420095323}
