(country(USA))(buy(903)) --> (buy(17)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(903)) --> (buy(27)), {C=0.0009512161978529692, S=0.0006808676198813345}
(country(USA))(buy(903)) --> (buy(34)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(903)) --> (buy(44)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(903)) --> (buy(371)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(903)) --> (buy(410)), {C=0.0009512161978529692, S=0.0006808676198813345}
(country(USA))(buy(903)) --> (buy(427)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(903)) --> (buy(446)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(903)) --> (buy(466)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(903)) --> (buy(819)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(903)) --> (buy(914)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(903)) --> (buy(992)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(903)) --> (buy(1013)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(903)) --> (buy(1046)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(903)) --> (buy(1169)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(903)) --> (buy(1329)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(903)) --> (buy(1473)), {C=0.0009512161978529692, S=0.0006808676198813345}
(country(USA))(buy(903)) --> (buy(1479)), {C=0.0006794401413235494, S=0.00048633401420095323}
