(country(USA))(buy(83)) --> (buy(13)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(83)) --> (buy(126)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(83)) --> (buy(322)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(83)) --> (buy(499)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(83)) --> (buy(549)), {C=0.001222992254382389, S=0.0008754012255617158}
(country(USA))(buy(83)) --> (buy(759)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(83)) --> (buy(915)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(83)) --> (buy(982)), {C=0.0009512161978529692, S=0.0006808676198813345}
(country(USA))(buy(83)) --> (buy(1086)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(83)) --> (buy(1123)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(83)) --> (buy(1192)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(83)) --> (buy(1275)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(83)) --> (buy(1334)), {C=0.0008153281695882593, S=0.0005836008170411438}
