(country(USA))(buy(507)) --> (buy(13)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(507)) --> (buy(153)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(507)) --> (buy(340)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(507)) --> (buy(341)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(507)) --> (buy(427)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(507)) --> (buy(457)), {C=0.0010871042261176792, S=0.0007781344227215252}
(country(USA))(buy(507)) --> (buy(473)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(507)) --> (buy(557)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(507)) --> (buy(751)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(507)) --> (buy(956)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(507)) --> (buy(1046)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(507)) --> (buy(1388)), {C=0.0006794401413235494, S=0.00048633401420095323}
