(country(USA))(buy(630)) --> (buy(96)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(630)) --> (buy(364)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(630)) --> (buy(394)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(630)) --> (buy(404)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(630)) --> (buy(412)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(630)) --> (buy(419)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(630)) --> (buy(437)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(630)) --> (buy(444)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(630)) --> (buy(514)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(630)) --> (buy(547)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(630)) --> (buy(869)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(630)) --> (buy(900)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(630)) --> (buy(992)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(630)) --> (buy(1346)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(630)) --> (buy(1362)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(630)) --> (buy(1406)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(630)) --> (buy(1421)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(630)) --> (buy(1479)), {C=0.0008153281695882593, S=0.0005836008170411438}
