(country(USA))(buy(1546)) --> (buy(28)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1546)) --> (buy(81)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1546)) --> (buy(104)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1546)) --> (buy(111)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1546)) --> (buy(148)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1546)) --> (buy(454)), {C=0.0009512161978529692, S=0.0006808676198813345}
(country(USA))(buy(1546)) --> (buy(529)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1546)) --> (buy(531)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1546)) --> (buy(591)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1546)) --> (buy(714)), {C=0.001222992254382389, S=0.0008754012255617158}
(country(USA))(buy(1546)) --> (buy(737)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1546)) --> (buy(836)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1546)) --> (buy(964)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1546)) --> (buy(1097)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1546)) --> (buy(1103)), {C=0.001222992254382389, S=0.0008754012255617158}
(country(USA))(buy(1546)) --> (buy(1127)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1546)) --> (buy(1197)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1546)) --> (buy(1236)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1546)) --> (buy(1313)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1546)) --> (buy(1390)), {C=0.0009512161978529692, S=0.0006808676198813345}
(country(USA))(buy(1546)) --> (buy(1396)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1546)) --> (buy(1448)), {C=0.0006794401413235494, S=0.00048633401420095323}
