(country(USA))(buy(726)) --> (buy(104)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(726)) --> (buy(222)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(726)) --> (buy(427)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(726)) --> (buy(454)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(726)) --> (buy(460)), {C=0.0009512161978529692, S=0.0006808676198813345}
(country(USA))(buy(726)) --> (buy(466)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(726)) --> (buy(780)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(726)) --> (buy(830)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(726)) --> (buy(933)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(726)) --> (buy(983)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(726)) --> (buy(997)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(726)) --> (buy(1141)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(726)) --> (buy(1235)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(726)) --> (buy(1302)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(726)) --> (buy(1384)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(726)) --> (buy(1415)), {C=0.0008153281695882593, S=0.0005836008170411438}
