(country(USA))(buy(644)) --> (buy(187)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(644)) --> (buy(258)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(644)) --> (buy(278)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(644)) --> (buy(332)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(644)) --> (buy(404)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(644)) --> (buy(460)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(644)) --> (buy(521)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(644)) --> (buy(661)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(644)) --> (buy(821)), {C=0.0009512161978529692, S=0.0006808676198813345}
(country(USA))(buy(644)) --> (buy(872)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(644)) --> (buy(877)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(644)) --> (buy(1150)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(644)) --> (buy(1154)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(644)) --> (buy(1197)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(644)) --> (buy(1320)), {C=0.0009512161978529692, S=0.0006808676198813345}
(country(USA))(buy(644)) --> (buy(1486)), {C=0.0006794401413235494, S=0.00048633401420095323}
