(country(USA))(buy(820)) --> (buy(4)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(820)) --> (buy(130)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(820)) --> (buy(140)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(820)) --> (buy(161)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(820)) --> (buy(271)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(820)) --> (buy(337)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(820)) --> (buy(544)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(820)) --> (buy(664)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(820)) --> (buy(749)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(820)) --> (buy(1234)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(820)) --> (buy(1453)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(820)) --> (buy(1502)), {C=0.0006794401413235494, S=0.00048633401420095323}
