(country(USA))(buy(264)) --> (buy(106)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(264)) --> (buy(108)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(264)) --> (buy(374)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(264)) --> (buy(447)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(264)) --> (buy(613)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(264)) --> (buy(780)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(264)) --> (buy(836)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(264)) --> (buy(1356)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(264)) --> (buy(1455)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(264)) --> (buy(1526)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(264)) --> (buy(1539)), {C=0.0006794401413235494, S=0.00048633401420095323}
