(country(USA))(buy(1198)) --> (buy(133)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1198)) --> (buy(549)), {C=0.0009512161978529692, S=0.0006808676198813345}
(country(USA))(buy(1198)) --> (buy(561)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1198)) --> (buy(855)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1198)) --> (buy(988)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1198)) --> (buy(994)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1198)) --> (buy(1192)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1198)) --> (buy(1204)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1198)) --> (buy(1248)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1198)) --> (buy(1281)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1198)) --> (buy(1325)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1198)) --> (buy(1352)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1198)) --> (buy(1404)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1198)) --> (buy(1414)), {C=0.0006794401413235494, S=0.00048633401420095323}
