(country(USA))(buy(112)) --> (buy(2)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(112)) --> (buy(35)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(112)) --> (buy(45)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(112)) --> (buy(68)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(112)) --> (buy(168)), {C=0.0010871042261176792, S=0.0007781344227215252}
(country(USA))(buy(112)) --> (buy(256)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(112)) --> (buy(289)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(112)) --> (buy(318)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(112)) --> (buy(594)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(112)) --> (buy(728)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(112)) --> (buy(860)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(112)) --> (buy(871)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(112)) --> (buy(906)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(112)) --> (buy(994)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(112)) --> (buy(1127)), {C=0.0009512161978529692, S=0.0006808676198813345}
(country(USA))(buy(112)) --> (buy(1137)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(112)) --> (buy(1254)), {C=0.0006794401413235494, S=0.00048633401420095323}
