(country(USA))(buy(126)) --> (buy(70)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(126)) --> (buy(80)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(126)) --> (buy(83)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(126)) --> (buy(103)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(126)) --> (buy(116)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(126)) --> (buy(122)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(126)) --> (buy(172)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(126)) --> (buy(255)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(126)) --> (buy(332)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(126)) --> (buy(455)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(126)) --> (buy(464)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(126)) --> (buy(515)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(126)) --> (buy(570)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(126)) --> (buy(613)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(126)) --> (buy(679)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(126)) --> (buy(753)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(126)) --> (buy(884)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(126)) --> (buy(1102)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(126)) --> (buy(1158)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(126)) --> (buy(1330)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(126)) --> (buy(1334)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(126)) --> (buy(1341)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(126)) --> (buy(1368)), {C=0.001222992254382389, S=0.0008754012255617158}
(country(USA))(buy(126)) --> (buy(1394)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(126)) --> (buy(1401)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(126)) --> (buy(1472)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(126)) --> (buy(1514)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(126)) --> (buy(1558)), {C=0.0006794401413235494, S=0.00048633401420095323}
