(country(USA))(buy(557)) --> (buy(58)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(557)) --> (buy(74)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(557)) --> (buy(507)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(557)) --> (buy(553)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(557)) --> (buy(1006)), {C=0.0009512161978529692, S=0.0006808676198813345}
(country(USA))(buy(557)) --> (buy(1046)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(557)) --> (buy(1283)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(557)) --> (buy(1372)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(557)) --> (buy(1473)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(557)) --> (buy(1545)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(557)) --> (buy(1556)), {C=0.0006794401413235494, S=0.00048633401420095323}
