(country(USA))(buy(1079)) --> (buy(177)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1079)) --> (buy(480)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1079)) --> (buy(863)), {C=0.001222992254382389, S=0.0008754012255617158}
(country(USA))(buy(1079)) --> (buy(896)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1079)) --> (buy(1137)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1079)) --> (buy(1199)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1079)) --> (buy(1292)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1079)) --> (buy(1341)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1079)) --> (buy(1389)), {C=0.0009512161978529692, S=0.0006808676198813345}
(country(USA))(buy(1079)) --> (buy(1402)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1079)) --> (buy(1412)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1079)) --> (buy(1422)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1079)) --> (buy(1446)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1079)) --> (buy(1488)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1079)) --> (buy(1528)), {C=0.0006794401413235494, S=0.00048633401420095323}
