(country(USA))(buy(1350)) --> (buy(43)), {C=0.0009512161978529692, S=0.0006808676198813345}
(country(USA))(buy(1350)) --> (buy(258)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1350)) --> (buy(370)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1350)) --> (buy(462)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1350)) --> (buy(639)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1350)) --> (buy(774)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1350)) --> (buy(917)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1350)) --> (buy(967)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1350)) --> (buy(1019)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1350)) --> (buy(1090)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1350)) --> (buy(1167)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1350)) --> (buy(1317)), {C=0.0006794401413235494, S=0.00048633401420095323}
