(country(USA))(buy(1548)) --> (buy(44)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1548)) --> (buy(232)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1548)) --> (buy(449)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1548)) --> (buy(578)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1548)) --> (buy(610)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1548)) --> (buy(660)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1548)) --> (buy(832)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1548)) --> (buy(1154)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1548)) --> (buy(1265)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1548)) --> (buy(1274)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1548)) --> (buy(1339)), {C=0.0009512161978529692, S=0.0006808676198813345}
(country(USA))(buy(1548)) --> (buy(1458)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1548)) --> (buy(1547)), {C=0.0006794401413235494, S=0.00048633401420095323}
