(country(USA))(buy(180)) --> (buy(163)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(180)) --> (buy(347)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(180)) --> (buy(413)), {C=0.0009512161978529692, S=0.0006808676198813345}
(country(USA))(buy(180)) --> (buy(445)), {C=0.0009512161978529692, S=0.0006808676198813345}
(country(USA))(buy(180)) --> (buy(446)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(180)) --> (buy(483)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(180)) --> (buy(569)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(180)) --> (buy(573)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(180)) --> (buy(856)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(180)) --> (buy(879)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(180)) --> (buy(896)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(180)) --> (buy(1077)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(180)) --> (buy(1515)), {C=0.0006794401413235494, S=0.00048633401420095323}
