(country(USA))(buy(1526)) --> (buy(74)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1526)) --> (buy(224)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1526)) --> (buy(250)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1526)) --> (buy(264)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1526)) --> (buy(440)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1526)) --> (buy(460)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1526)) --> (buy(544)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1526)) --> (buy(710)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1526)) --> (buy(727)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1526)) --> (buy(783)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1526)) --> (buy(790)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1526)) --> (buy(994)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1526)) --> (buy(1000)), {C=0.0009512161978529692, S=0.0006808676198813345}
(country(USA))(buy(1526)) --> (buy(1010)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1526)) --> (buy(1085)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1526)) --> (buy(1127)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1526)) --> (buy(1276)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1526)) --> (buy(1303)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1526)) --> (buy(1397)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1526)) --> (buy(1460)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1526)) --> (buy(1476)), {C=0.0009512161978529692, S=0.0006808676198813345}
(country(USA))(buy(1526)) --> (buy(1558)), {C=0.0006794401413235494, S=0.00048633401420095323}
