(country(USA))(buy(146)) --> (buy(90)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(146)) --> (buy(143)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(146)) --> (buy(199)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(146)) --> (buy(445)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(146)) --> (buy(449)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(146)) --> (buy(456)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(146)) --> (buy(522)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(146)) --> (buy(765)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(146)) --> (buy(928)), {C=0.0009512161978529692, S=0.0006808676198813345}
(country(USA))(buy(146)) --> (buy(1246)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(146)) --> (buy(1295)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(146)) --> (buy(1388)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(146)) --> (buy(1389)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(146)) --> (buy(1448)), {C=0.0006794401413235494, S=0.00048633401420095323}
