(country(USA))(buy(585)) --> (buy(98)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(585)) --> (buy(107)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(585)) --> (buy(242)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(585)) --> (buy(313)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(585)) --> (buy(320)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(585)) --> (buy(414)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(585)) --> (buy(455)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(585)) --> (buy(528)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(585)) --> (buy(568)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(585)) --> (buy(581)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(585)) --> (buy(768)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(585)) --> (buy(840)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(585)) --> (buy(862)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(585)) --> (buy(924)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(585)) --> (buy(1045)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(585)) --> (buy(1174)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(585)) --> (buy(1261)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(585)) --> (buy(1339)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(585)) --> (buy(1361)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(585)) --> (buy(1492)), {C=0.0006794401413235494, S=0.00048633401420095323}
