(country(USA))(buy(862)) --> (buy(66)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(862)) --> (buy(74)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(862)) --> (buy(96)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(862)) --> (buy(283)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(862)) --> (buy(317)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(862)) --> (buy(379)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(862)) --> (buy(390)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(862)) --> (buy(585)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(862)) --> (buy(839)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(862)) --> (buy(925)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(862)) --> (buy(1020)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(862)) --> (buy(1161)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(862)) --> (buy(1311)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(862)) --> (buy(1335)), {C=0.0006794401413235494, S=0.00048633401420095323}
