(country(USA))(buy(1452)) --> (buy(15)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1452)) --> (buy(43)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1452)) --> (buy(61)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1452)) --> (buy(304)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1452)) --> (buy(337)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1452)) --> (buy(343)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1452)) --> (buy(369)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1452)) --> (buy(388)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1452)) --> (buy(414)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1452)) --> (buy(421)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1452)) --> (buy(426)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1452)) --> (buy(455)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1452)) --> (buy(460)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1452)) --> (buy(580)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1452)) --> (buy(593)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1452)) --> (buy(609)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1452)) --> (buy(614)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1452)) --> (buy(617)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1452)) --> (buy(620)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1452)) --> (buy(664)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1452)) --> (buy(787)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1452)) --> (buy(916)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1452)) --> (buy(920)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1452)) --> (buy(930)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1452)) --> (buy(1120)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1452)) --> (buy(1136)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1452)) --> (buy(1171)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1452)) --> (buy(1190)), {C=0.0008153281695882593, S=0.0005836008170411438}
(country(USA))(buy(1452)) --> (buy(1336)), {C=0.0009512161978529692, S=0.0006808676198813345}
(country(USA))(buy(1452)) --> (buy(1342)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1452)) --> (buy(1357)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1452)) --> (buy(1431)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1452)) --> (buy(1467)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1452)) --> (buy(1469)), {C=0.0006794401413235494, S=0.00048633401420095323}
(country(USA))(buy(1452)) --> (buy(1538)), {C=0.0008153281695882593, S=0.0005836008170411438}
